ds,yhat,yhat_lower,yhat_upper
1943-05-01,-0.0976395781901399,-0.2856946594019366,0.07807009095486617
1943-06-01,-0.09083632291256469,-0.28123308760321525,0.09771987524900101
1943-07-01,-0.08078452582464743,-0.26481426459378604,0.11130055223399915
1943-08-01,-0.08234529968668546,-0.2756064262967824,0.09982752173923763
1943-09-01,-0.07828634977277216,-0.26583742267505966,0.10392287832759838
1943-10-01,-0.06786004384579493,-0.25120114607885163,0.12442032999504282
1943-11-01,-0.07207155646619398,-0.24702563364895705,0.12194469927878938
1943-12-01,-0.10958877739548514,-0.295597017329445,0.08697086895740577
1944-01-01,-0.08060624346229037,-0.2700503333710089,0.10416700963943434
1944-02-01,-0.08116338597986057,-0.27039576506739793,0.11406794569500878
1944-03-01,-0.06801172296848815,-0.2515007262716551,0.13369211212798382
1944-04-01,-0.08040226915378369,-0.2703370895689547,0.11405806825946244
1944-05-01,-0.08201264606493763,-0.2795114949692199,0.10053305847196194
1944-06-01,-0.09779902608783235,-0.2870128882953583,0.10061810798941419
1944-07-01,-0.07972801428448825,-0.2802477472274764,0.12980440293297293
1944-08-01,-0.07691267051628697,-0.2690209278783518,0.10983632286179787
1944-09-01,-0.06370387710766065,-0.25043701720599765,0.11973486633569513
1944-10-01,-0.06505536992590556,-0.25043102549573587,0.12090970863630995
1944-11-01,-0.07627388130902948,-0.2590734686845879,0.11388373712298809
1944-12-01,-0.07949794347373608,-0.2668881868402127,0.11415259774537255
1945-01-01,-0.09380700922609454,-0.27046082286509626,0.10735561386022992
1945-02-01,-0.08290438757643764,-0.2607601560275949,0.11131023888264263
1945-03-01,-0.06458196287655912,-0.2591143065036937,0.12945056844623576
1945-04-01,-0.07638881928320466,-0.26747137476396204,0.10016408678901279
1945-05-01,-0.08009416159383835,-0.2755638997099786,0.10492220955486775
1945-06-01,-0.08834014847193442,-0.28489038049989607,0.10674203691443972
1945-07-01,-0.07279660669374402,-0.2571858716641844,0.10973747485389032
1945-08-01,-0.07142055558014025,-0.25127974165853595,0.12439492045526085
1945-09-01,-0.06133338982134054,-0.2592437733560236,0.1224671980255219
1945-10-01,-0.058814807128565585,-0.2312553118322403,0.1315967764538013
1945-11-01,-0.0675646576220962,-0.2635302012830372,0.11210505036837382
1945-12-01,-0.08237084404560036,-0.27405192103484227,0.09845426122131032
1946-01-01,-0.08231469120727575,-0.27848408513629974,0.11115575938231494
1946-02-01,-0.07502094155502245,-0.24591719444630517,0.12253873842056735
1946-03-01,-0.061233441935458884,-0.24841855801435347,0.11963755371601181
1946-04-01,-0.07239309794437317,-0.2700104450778993,0.121308125576212
1946-05-01,-0.07807859682542394,-0.2597899241068852,0.11210814983251718
1946-06-01,-0.0787921765776709,-0.2788846306235381,0.11119516666763889
1946-07-01,-0.06592223025521998,-0.2458093058271896,0.12608955120139148
1946-08-01,-0.06600600175031109,-0.25685906467318953,0.1278650407473296
1946-09-01,-0.05896985389919852,-0.24209194195725645,0.13669852159759113
1946-10-01,-0.052523999107595185,-0.24059401631237332,0.13264801589609926
1946-11-01,-0.05893792856333091,-0.24880821170329892,0.1343309044220769
1946-12-01,-0.08517803117155937,-0.27151766157202095,0.09974010961338652
1947-01-01,-0.07068704388689953,-0.2567806790044258,0.11566098617738108
1947-02-01,-0.06721368981734341,-0.2457655718396496,0.12060763252952306
1947-03-01,-0.05796357867959913,-0.2475464102679225,0.1343487902265246
1947-04-01,-0.06841156152846206,-0.2595279858504935,0.11061603417079106
1947-05-01,-0.07596240467706482,-0.2679260337262166,0.1156140302684201
1947-06-01,-0.0691592033250651,-0.2537124789821057,0.12118771926054296
1947-07-01,-0.05910745842317272,-0.2593438559911804,0.1321531320877971
1947-08-01,-0.06066828621075577,-0.23879003141200636,0.12235348886382459
1947-09-01,-0.056609390222416345,-0.25968683358353656,0.14309604038839768
1947-10-01,-0.04618313648147109,-0.24096050606583955,0.16092847842343228
1947-11-01,-0.05039470302742921,-0.22553818212021562,0.1363239246908868
1947-12-01,-0.08791197614272564,-0.27398988941292524,0.08102808949723331
1948-01-01,-0.0589294961351057,-0.24149306550466537,0.12406346070485029
1948-02-01,-0.05948669257824748,-0.24074987113324445,0.13306985255436166
1948-03-01,-0.04633508001336782,-0.23557525216352035,0.12946976831130605
1948-04-01,-0.058725680124232946,-0.25038783719601065,0.11503892040151373
1948-05-01,-0.06033610922140839,-0.2509589785604354,0.12194583783941354
1948-06-01,-0.07612254316987932,-0.26056499475107714,0.11631272661600568
1948-07-01,-0.058051583552537485,-0.2564829049594887,0.1301912774047063
1948-08-01,-0.05523629370989885,-0.24283987707051877,0.14273341932590192
1948-09-01,-0.04202755422683964,-0.23157957387101924,0.15126037327905162
1948-10-01,-0.04337909923112053,-0.23625327321376913,0.13641237178785007
1948-11-01,-0.05459766453980274,-0.23670515975613643,0.1422404385735639
1948-12-01,-0.057821778890538654,-0.2401693214468293,0.1285308400841826
1949-01-01,-0.07213089856845764,-0.2535814478895811,0.12285423349670133
1949-02-01,-0.06122833084435527,-0.2494966343064069,0.1272300534458877
1949-03-01,-0.042905954851440414,-0.2371768845835215,0.14710242828532427
1949-04-01,-0.05471286518367685,-0.24810687195772904,0.1385993387183275
1949-05-01,-0.05841825968031726,-0.23815250824447548,0.12242438250114823
1949-06-01,-0.06666430048396801,-0.25833498461176807,0.11322845991437132
1949-07-01,-0.0511208108918028,-0.24067485644391928,0.14995673210248237
1949-08-01,-0.04974481370375816,-0.22777020365177947,0.1388464158296377
1949-09-01,-0.039657701870515746,-0.23719371100107467,0.15916867084394448
1949-10-01,-0.03713911917774613,-0.2220465461693582,0.15497848211192294
1949-11-01,-0.04588896967128958,-0.2283208410481703,0.1525426136513528
1949-12-01,-0.06069515609479066,-0.25199680034645544,0.12155428592922088
1950-01-01,-0.06063900325647035,-0.24781058692916774,0.13240549323892997
1950-02-01,-0.0533452536042165,-0.23803465989051406,0.1448886505188173
1950-03-01,-0.03955775418287162,-0.22072209267667067,0.14545031824471322
1950-04-01,-0.05071741041126731,-0.24185127209416465,0.138238613874732
1950-05-01,-0.05640290950471367,-0.23832594121718165,0.14443935044836884
1950-06-01,-0.05711648947644001,-0.24576190439149984,0.12770218760005828
1950-07-01,-0.04424654336637692,-0.22322537844782447,0.1410832514038968
1950-08-01,-0.044330315080932804,-0.22189678387447379,0.15790570197444137
1950-09-01,-0.037294167449325406,-0.2259827960751901,0.1510477145834106
1950-10-01,-0.03084831287008723,-0.23376700046687407,0.15114148367312077
1950-11-01,-0.03726224254529292,-0.2340683273056125,0.12993018276610194
1950-12-01,-0.06350234536592855,-0.257039445554297,0.10808911827854087
1951-01-01,-0.04901135830073616,-0.23661811432062643,0.13329628952642375
1951-02-01,-0.04553800445066945,-0.2475967574858026,0.13635088555027747
1951-03-01,-0.03628789351115596,-0.22831500746589764,0.15888722758429172
1951-04-01,-0.046735876579509165,-0.22323348107523144,0.13944656833712155
1951-05-01,-0.054286719940522185,-0.2422507690318894,0.138363197406371
1951-06-01,-0.04748351880795746,-0.22524588707227597,0.13828366770291892
1951-07-01,-0.03743177411846431,-0.22931902105195856,0.16766372028225057
1951-08-01,-0.03899260212554504,-0.22513118478884844,0.16088119031255274
1951-09-01,-0.034933706356648636,-0.22989120975958421,0.14330198960237137
1951-10-01,-0.02450745282812197,-0.20002070808649422,0.16134656756681817
1951-11-01,-0.02871901959354567,-0.21998103853868428,0.15109427737565687
1951-12-01,-0.06623629292123542,-0.2444081986308096,0.13007460734283158
1952-01-01,-0.037253813133080106,-0.21867650897130858,0.14452176560641838
1952-02-01,-0.03781100979568683,-0.23645026786420376,0.13322396554256377
1952-03-01,-0.024659397436136706,-0.21160612417194002,0.17292369300261584
1952-04-01,-0.037049997766476744,-0.22451977240964133,0.14817611558065413
1952-05-01,-0.03866042707605451,-0.23936129906177211,0.15387106723564012
1952-06-01,-0.05444686124399602,-0.2290494092133376,0.13538579592083602
1952-07-01,-0.036375901839060275,-0.22940881019410922,0.15403886657506136
1952-08-01,-0.03356061221589413,-0.2288500599613777,0.1625313938283655
1952-09-01,-0.020351872952311778,-0.2042630004780681,0.1727189053048596
1952-10-01,-0.0217034181689812,-0.20174160104403063,0.17485475793650468
1952-11-01,-0.032921983697114146,-0.21892111151375712,0.16367443031758552
1952-12-01,-0.036146098260244,-0.22567894802900434,0.15739774885385344
1953-01-01,-0.05045521815764052,-0.2371965270561932,0.14518618017651938
1953-02-01,-0.03955265065303369,-0.23428688632455166,0.13228172733932075
1953-03-01,-0.021230274858339136,-0.19673907085928058,0.17328983602902526
1953-04-01,-0.03303718541004949,-0.2141344879653829,0.16330191367837676
1953-05-01,-0.03674258011907915,-0.22825375991106495,0.1535301231258406
1953-06-01,-0.04498862114222603,-0.2371653936120173,0.13893163173745343
1953-07-01,-0.029445131762435104,-0.2169126965396927,0.15760306227674328
1953-08-01,-0.028069134793869917,-0.20726564371093284,0.15363992533290594
1953-09-01,-0.017982023180112446,-0.20206750221992903,0.18503155183437422
1953-10-01,-0.015463440699723933,-0.204214283307144,0.17610434571612435
1953-11-01,-0.02421329141274352,-0.21642200383425975,0.16058245008496688
1953-12-01,-0.039019478048644474,-0.21635183339550898,0.1525358051472244
1954-01-01,-0.038963325429800216,-0.2261332990289152,0.14830124372532444
1954-02-01,-0.03166957599700681,-0.20756996435054914,0.16597213792541446
1954-03-01,-0.01788207657567789,-0.21474119536581138,0.17568057236514112
1954-04-01,-0.029041732804083016,-0.21519251104158177,0.14463370480232832
1954-05-01,-0.03472723189751864,-0.21636494077919322,0.16022484879794938
1954-06-01,-0.03544081186923741,-0.226958924190416,0.14749466483488366
1954-07-01,-0.022570865759183316,-0.21323034983600486,0.1657186202899471
1954-08-01,-0.022654637466011533,-0.21949207629636813,0.16119169656663931
1954-09-01,-0.015618489826658045,-0.21097179084600404,0.16943975499175076
1954-10-01,-0.009172635239939865,-0.1911244564886567,0.2000218800532324
1954-11-01,-0.015586564907405797,-0.2126596984877548,0.1632117320789075
1954-12-01,-0.04182666772058968,-0.22882455571522362,0.15583153417908735
1955-01-01,-0.027335680647631234,-0.21512606417076954,0.1756435201811674
1955-02-01,-0.02386232678981108,-0.2033059978877009,0.16957839377467207
1955-03-01,-0.014612215843316761,-0.207149422468879,0.18023956389247303
1955-04-01,-0.025060198903903617,-0.21877720781941354,0.1585804880279443
1955-05-01,-0.0326110422574422,-0.23062078214863696,0.160568845893275
1955-06-01,-0.025807841117165296,-0.2144374965391712,0.1538379271513353
1955-07-01,-0.015756096420181144,-0.21547876436754673,0.17070439410688484
1955-08-01,-0.0173169244195158,-0.20127669042254862,0.15886183996062705
1955-09-01,-0.013258028642882794,-0.19376253513087635,0.16174424150335
1955-10-01,-0.002831775106858437,-0.1947400163094775,0.1793444670290774
1955-11-01,-0.007043341864543612,-0.1940036893626789,0.16968507566272514
1955-12-01,-0.044560615184740034,-0.24334311006017523,0.1555317084937955
1956-01-01,-0.015578135388856327,-0.21789996848258006,0.15860617664693735
1956-02-01,-0.016135332043739563,-0.20321050761699808,0.16766242625145306
1956-03-01,-0.0029837196769467514,-0.1813992350937608,0.19058264159032595
1956-04-01,-0.015374319999545142,-0.209446198157169,0.16526455926168884
1956-05-01,-0.016984749301634176,-0.2122206297042839,0.18264844237146374
1956-06-01,-0.032771183461829924,-0.21517275775959455,0.15903800969179516
1956-07-01,-0.01470022404942331,-0.20064903274071472,0.17890930240672936
1956-08-01,-0.011884934418514886,-0.1963968348319517,0.18350858240347614
1956-09-01,0.0013238048528106325,-0.1676715595201763,0.19724451609186094
1956-10-01,-2.7740356384298864e-05,-0.1839516684214574,0.1914139780552237
1956-11-01,-0.011246305876782454,-0.19865826491891278,0.1742513461140213
1956-12-01,-0.01447042043243488,-0.20412338763296842,0.18185994731023297
1957-01-01,-0.02877954032207689,-0.2151670840496162,0.16417866882451934
1957-02-01,-0.017876972809725784,-0.20323324084299907,0.16353290667141668
1957-03-01,0.0004454029919400684,-0.1851323248566328,0.18098119481807187
1957-04-01,-0.01136150755201736,-0.20968277480452796,0.15535599309008674
1957-05-01,-0.015066902253578221,-0.19301123567572992,0.1856227203597134
1957-06-01,-0.023312943268962247,-0.2115596633020151,0.16399742889223648
1957-07-01,-0.007769453881703314,-0.19471559998906474,0.17474689767077842
1957-08-01,-0.006393456905404248,-0.19482909676292703,0.18332922136754817
1957-09-01,0.0036936547160974593,-0.18264276246300706,0.18246127674899013
1957-10-01,0.0062122372039698885,-0.17646180420213156,0.19357036350266613
1957-11-01,-0.0025376135013044296,-0.20204604815228192,0.19527066675463675
1957-12-01,-0.017343800129724814,-0.2044143984991851,0.17242554084820672
1958-01-01,-0.017287647503133566,-0.20927329496239344,0.16725386252264282
1958-02-01,-0.009993898062613995,-0.1956518466839211,0.1827890700290857
1958-03-01,0.003793601365698838,-0.18278362242887358,0.19512499205654835
1958-04-01,-0.007366054854956592,-0.20122335061314292,0.1854025215795842
1958-05-01,-0.013051553940918814,-0.19579330545666523,0.17930379913287484
1958-06-01,-0.01376513390488861,-0.21295211815509324,0.17674661186716645
1958-07-01,-0.0008951877873524597,-0.1883401264551718,0.18395295901700184
1958-08-01,-0.000978959494165913,-0.20558877806837436,0.1774082033688468
1958-09-01,0.006057188145184543,-0.18003576161681273,0.1898461714922946
1958-10-01,0.012503042731902307,-0.1607864594268552,0.20430924458704663
1958-11-01,0.006089113064428404,-0.1799542551883216,0.19958822469131407
1958-12-01,-0.020150989725348623,-0.21286682993724926,0.17501555268897465
1959-01-01,-0.005660002628233465,-0.1833865847821376,0.18623331007501512
1959-02-01,-0.002186648746220737,-0.18797202490546655,0.173474327152796
1959-03-01,0.0070634622220986445,-0.1677806532580938,0.19740997546325115
1959-04-01,-0.0033845208143288646,-0.19886610576816635,0.16972690498502802
1959-05-01,-0.010935364144454321,-0.2049042861366007,0.17522338662335718
1959-06-01,-0.004132162979992415,-0.19721042713619272,0.18764094085092664
1959-07-01,0.005919581740386283,-0.18138365400069523,0.19114386362051783
1959-08-01,0.004358753765225748,-0.18396176259331215,0.2055706694855317
1959-09-01,0.008417649566014648,-0.1798166015196912,0.19519023440450792
1959-10-01,0.01884390312544758,-0.1512103755890429,0.20792058361371102
1959-11-01,0.014632336391933395,-0.18902671294586693,0.18351147079233363
1959-12-01,-0.022884936904879753,-0.21383113074537627,0.17072939440449272
1960-01-01,0.006097542915188096,-0.17122245899346147,0.2003300701706753
1960-02-01,0.005540346284483352,-0.17458937345034958,0.19951233294191345
1960-03-01,0.018691958673893536,-0.15686199311629195,0.20277383232041268
1960-04-01,0.006301358375467452,-0.18870110700716886,0.19883374822554517
1960-05-01,0.004690929096780379,-0.17693304295393483,0.19296920181544186
1960-06-01,-0.011095505039249703,-0.18828945963376184,0.1773523174579682
1960-07-01,0.0069754543965663066,-0.187401440498901,0.18283431687826313
1960-08-01,0.009790744051652445,-0.17877002824836324,0.19848927951360576
1960-09-01,0.02299948334713452,-0.15742281391690355,0.2247466629214632
1960-10-01,0.021647938161345637,-0.17070336608217615,0.2034439967074404
1960-11-01,0.010429372665121318,-0.1716635020185904,0.19152505920015583
1960-12-01,0.007205258132871961,-0.17700795685542467,0.20408157154731008
1961-01-01,-0.0071038617326077,-0.19264804678462932,0.18959074837778284
1961-02-01,0.003798705803921453,-0.18777804700139386,0.1881801703271862
1961-03-01,0.02212108162742783,-0.16077824369113283,0.21612026924000888
1961-04-01,0.010314171107648751,-0.18362438441822052,0.1928871433450418
1961-05-01,0.006608776429475122,-0.17453045705519055,0.20733851868243366
1961-06-01,-0.0016372645617382907,-0.18858251496432246,0.18591720460677205
1961-07-01,0.013906224848925957,-0.16800734898353345,0.19235462576908371
1961-08-01,0.015282221849397712,-0.17481231892166454,0.20394658937347449
1961-09-01,0.025369333495078868,-0.17465537764447556,0.21434380618458682
1961-10-01,0.02788791600634287,-0.1583707989310831,0.2217768744246973
1961-11-01,0.0191380653252423,-0.1793042845494299,0.20371754947004356
1961-12-01,0.0043318787202149284,-0.17174068205755696,0.19243678823964958
1962-01-01,0.004388031370984001,-0.17129353398205036,0.1878843636866723
1962-02-01,0.011681780835679466,-0.1813906289493501,0.20595243659977436
1962-03-01,0.025469280285835606,-0.15740728727394557,0.20489343900474977
1962-04-01,0.01430962408934532,-0.16684658173020814,0.2178867072003657
1962-05-01,0.008624125026788365,-0.20135690650914084,0.19468305964102628
1962-06-01,0.007910545086995274,-0.17818463196736914,0.19386362117846498
1962-07-01,0.02078049122792657,-0.15104986021083835,0.20501925911428615
1962-08-01,0.020696719545275664,-0.1727265151080268,0.20100776140207677
1962-09-01,0.027732867208808923,-0.16217960619476465,0.21557932210110894
1962-10-01,0.03417872181891986,-0.14365784803560241,0.22733204184155154
1962-11-01,0.027764792175622683,-0.15956315531387247,0.22183312818353013
1962-12-01,0.0015246893858532028,-0.1930304324971341,0.17783288106964776
1963-01-01,0.01601567648297026,-0.16709277209025955,0.1918834591831103
1963-02-01,0.01948903036496983,-0.1554265361055107,0.22066125540682605
1963-03-01,0.028739141333294874,-0.16659564242718522,0.22920051848159675
1963-04-01,0.01829115829687219,-0.16681299784092984,0.180969293185732
1963-05-01,0.010740332801643777,-0.17205711216243144,0.1951415139581008
1963-06-01,0.017543552395506957,-0.16071727820020992,0.20819671888204663
1963-07-01,0.02759531495078726,-0.15527024818247845,0.2173361787127217
1963-08-01,0.026034505405029662,-0.1537892996239504,0.20681363091876853
1963-09-01,0.030093419635225674,-0.14136325096785543,0.2252127801273926
1963-10-01,0.04051969102956393,-0.14250262666267463,0.23672085877241658
1963-11-01,0.03630814272544673,-0.1631938325207306,0.22303500287520858
1963-12-01,-0.0012091127364613936,-0.18337270173029088,0.1926285944373997
1964-01-01,0.0277733855130155,-0.15710917236193037,0.21885023035225903
1964-02-01,0.027216207311703412,-0.1612265370821815,0.21865595262615536
1964-03-01,0.04036783694152031,-0.1550908092318796,0.22126927264194762
1964-04-01,0.0279772550724947,-0.17444250723122567,0.20648954080907336
1964-05-01,0.026366843628704804,-0.1709042066359575,0.21376058674785312
1964-06-01,0.010580427922083524,-0.1767110617032658,0.18972633873323067
1964-07-01,0.0286514051927959,-0.1548452432359135,0.22141576714216152
1964-08-01,0.031466713277289476,-0.1582679610282834,0.2128731587862288
1964-09-01,0.044675471002176115,-0.13971587484772868,0.2310447330066679
1964-10-01,0.043323943651290484,-0.14317338813027877,0.2303461865819733
1964-11-01,0.032105396584461265,-0.15678877582379241,0.21226303689887874
1964-12-01,0.02888129988711014,-0.16242994537443226,0.21682243876508925
1965-01-01,0.014572198451038812,-0.16337374814412484,0.21648328783375395
1965-02-01,0.025474784416971173,-0.1566878406225709,0.21947050141753932
1965-03-01,0.0437971768863834,-0.13446015925433086,0.23377372945682148
1965-04-01,0.03199028479600311,-0.1580704259719523,0.22338078453810037
1965-05-01,0.02828490795274092,-0.17833230576443354,0.2132210070787464
1965-06-01,0.020038885390930353,-0.17312800762763275,0.2013980396049264
1965-07-01,0.03558239263649202,-0.1432332531826224,0.22215605974475616
1965-08-01,0.036958408066365404,-0.145023512019176,0.2195563371918924
1965-09-01,0.04704553814144676,-0.13687032616452402,0.24125628301942523
1965-10-01,0.04956413848761837,-0.1418767338219281,0.23450497203866308
1965-11-01,0.040814306235917475,-0.14525802544038052,0.24072523372964946
1965-12-01,0.0260081374657955,-0.1649001076701789,0.21160104810678665
1966-01-01,0.026064308545963998,-0.1554415522162244,0.20905038139266502
1966-02-01,0.03335807644006351,-0.1527998495051313,0.22224557403174994
1966-03-01,0.047145592536123895,-0.14120510201667058,0.24268480908335352
1966-04-01,0.03598595476904034,-0.15700248700290656,0.228499127668502
1966-05-01,0.030300473541379276,-0.15131995421875943,0.2198293339817471
1966-06-01,0.02958691203099134,-0.15343932330858248,0.22457065999703973
1966-07-01,0.04245687600682869,-0.1547660021269648,0.22302095489351403
1966-08-01,0.04237312275357615,-0.13616696749484816,0.23262909131491766
1966-09-01,0.04940928884650697,-0.15301031824102554,0.23088285701323483
1966-10-01,0.055855161291526005,-0.13364570253427702,0.23789488755772456
1966-11-01,0.049441250077632067,-0.14056537194288288,0.22443191848950636
1966-12-01,0.023201165122768992,-0.1562458929502235,0.21503831446395053
1967-01-01,0.03769217064928355,-0.148142232763468,0.23114070335340012
1967-02-01,0.04116554296068346,-0.1480200752082219,0.22500793676713213
1967-03-01,0.0504156705749201,-0.13141435538244634,0.2321119375168059
1967-04-01,0.03996770596789487,-0.14063369580289253,0.23251460181933922
1967-05-01,0.03241688047266748,-0.1482105726093648,0.22383155073508795
1967-06-01,0.03922010006652566,-0.15361856440058225,0.23518974896445335
1967-07-01,0.04927186262181092,-0.15194384532847194,0.22935874731272504
1967-08-01,0.047711053076053,-0.14236615371240247,0.2306027103819702
1967-09-01,0.051946341414778906,-0.124641538713448,0.23551515448359564
1967-10-01,0.06254329743027999,-0.13366596090011976,0.25319096086191173
1967-11-01,0.05850812323469696,-0.12674297920913685,0.2548872655129863
1967-12-01,0.02116155239394711,-0.1574996168014898,0.20861922569651284
1968-01-01,0.05032042475195801,-0.13821198051606864,0.2436309106141809
1968-02-01,0.04993962065917843,-0.1424010386382922,0.23236940372519418
1968-03-01,0.06325624542278377,-0.13621922822500984,0.26424027545341955
1968-04-01,0.05104203766229179,-0.1299858759643893,0.2302760338816112
1968-05-01,0.04960231083966311,-0.13829467789294236,0.24829265329110925
1968-06-01,0.03399226924157325,-0.16519734275637923,0.23059719480199276
1968-07-01,0.05223393113344839,-0.1285355275145017,0.24441536341064254
1968-08-01,0.05522561332646804,-0.13650669236559276,0.24069227490908804
1968-09-01,0.06861074515988905,-0.11460109798464983,0.272801386860602
1968-10-01,0.06742990243016812,-0.11292357101050265,0.2568855178662917
1968-11-01,0.05638772947187382,-0.13156489934349236,0.2447069889406774
1968-12-01,0.05333431739567567,-0.1325119075363656,0.24697428428883544
1969-01-01,0.0392015900681421,-0.1588656622355886,0.23884591208270034
1969-02-01,0.05028055014260408,-0.13247343729386798,0.23770502692025938
1969-03-01,0.06876224825843427,-0.10974595140058731,0.27042477080685845
1969-04-01,0.05713173027658487,-0.13061958707985424,0.2590095926992017
1969-05-01,0.05359703805448296,-0.1302975565680666,0.24371152023573378
1969-06-01,0.045527389601206246,-0.14781161554496955,0.22308417324929772
1969-07-01,0.06124158146793181,-0.13450317296457004,0.2381205727967493
1969-08-01,0.06279397100633727,-0.1351619137097792,0.23531520712719853
1969-09-01,0.07305747518994896,-0.12502377624622252,0.256730213463823
1969-10-01,0.07574676015728193,-0.11520297302836358,0.25068898111411125
1969-11-01,0.06717330201411466,-0.12571515723411636,0.26820827836140276
1969-12-01,0.052537817865151576,-0.14117892578707006,0.24738275075591398
1970-01-01,0.05277036305385484,-0.12495385569054797,0.23029821074122409
1970-02-01,0.06024050505648475,-0.13280000281539708,0.2371403058105804
1970-03-01,0.07418732679896417,-0.09927162648788261,0.27097677289097327
1970-04-01,0.06320406314041148,-0.1282251558012692,0.24220440249617423
1970-05-01,0.057689266533911404,-0.1463403274678641,0.2441005650805391
1970-06-01,0.05715207913205838,-0.1528474805840222,0.2501504078899005
1970-07-01,0.07019272772905376,-0.11032880562876718,0.2505292993470418
1970-08-01,0.0702853485843337,-0.11554072730339757,0.2616499420466006
1970-09-01,0.0774978887857962,-0.10249047304123679,0.25804634997661546
1970-10-01,0.08411444585197858,-0.09596091844574714,0.2740049235248988
1970-11-01,0.07787690874661791,-0.11695282982333796,0.2703860677613211
1970-12-01,0.05180750841291072,-0.1422287439092425,0.24205844676185542
1971-01-01,0.06647488804796024,-0.12904925090045705,0.24705184475034472
1971-02-01,0.0701246344678935,-0.12840826492795795,0.2478194269733097
1971-03-01,0.07953406772854629,-0.09777576032300614,0.25957487337160756
1971-04-01,0.06926247723005254,-0.11451971104128329,0.24702817998308085
1971-05-01,0.06188233635598655,-0.1306134008795282,0.2511000597933318
1971-06-01,0.0688619300583807,-0.11621901631172274,0.25280556753328715
1971-07-01,0.07908437723482532,-0.11274985348170014,0.26454906211040813
1971-08-01,0.0776999417975981,-0.10844341427009903,0.26389117945974916
1971-09-01,0.08193523013632334,-0.11295595162761196,0.26871834246433596
1971-10-01,0.09253218615182536,-0.09096283681402967,0.2759497038938646
1971-11-01,0.08849701195624242,-0.09778456509365657,0.26657273685016186
1971-12-01,0.05115044111548843,-0.13408780299525372,0.2508200593278283
1972-01-01,0.0803093134735028,-0.10700059755507184,0.2602526257243087
1972-02-01,0.08019065331855535,-0.11121047376166877,0.2733718585108858
1972-03-01,0.09375250950786948,-0.0968072780907617,0.27438307143399193
1972-04-01,0.08180044568520864,-0.10799389102261271,0.26866858035925206
1972-05-01,0.08061440654434988,-0.11233195757110433,0.26916809995364477
1972-06-01,0.06526650888409177,-0.12154305399218683,0.25193209618776236
1972-07-01,0.08376185845773773,-0.1149985116292342,0.27146437046377975
1972-08-01,0.08701568458858625,-0.09419842784545653,0.2755583506081919
1972-09-01,0.10066296035983491,-0.09105809831279242,0.2961323174373129
1972-10-01,0.0997358053118876,-0.08694725881601105,0.2790744003694537
1972-11-01,0.0889557762914233,-0.10404761840900294,0.2637077323423874
1972-12-01,0.08615605189699249,-0.10420235542361468,0.26687806577776685
1973-01-01,0.07228546850729224,-0.09697474086452935,0.25684706095494053
1973-02-01,0.08362657251958563,-0.10683024048817012,0.26562318348497876
1973-03-01,0.10234504580506654,-0.09244253029666873,0.28958462780557137
1973-04-01,0.0909766717610474,-0.09166808386430704,0.2795870287839775
1973-05-01,0.0876956672207151,-0.10553372456812488,0.2850361596672357
1973-06-01,0.07988816270526997,-0.11279927570690235,0.27361895411587156
1973-07-01,0.09585604225376625,-0.09007230419152798,0.280502887703118
1973-08-01,0.09767057573000351,-0.07769497144916641,0.2954193676385336
1973-09-01,0.10819622385144612,-0.07969857402477713,0.29219984964953405
1973-10-01,0.11113919650054592,-0.08111561415759949,0.3077333808596338
1973-11-01,0.10282788229521209,-0.09383172868810828,0.2850883183311828
1973-12-01,0.08844608582802213,-0.08177732755607106,0.2693633191021369
1974-01-01,0.0889407749545527,-0.08607855984662574,0.26386111555637454
1974-02-01,0.0966730608950113,-0.08381158569642863,0.28366556911106416
1974-03-01,0.11085665780714343,-0.0825010641926378,0.29908441441363054
1974-04-01,0.10013553808642126,-0.08345268847877681,0.29400609563905783
1974-05-01,0.09487442916169267,-0.07615423132798219,0.2859112103785807
1974-06-01,0.09459938569767125,-0.09176664784111542,0.28854008247917873
1974-07-01,0.10789372197643646,-0.09553830612181127,0.281960187409988
1974-08-01,0.10824848676954428,-0.08610284448199282,0.30238052430679696
1974-09-01,0.1157231709088374,-0.05997069294655186,0.32322224329626076
1974-10-01,0.1225934156567909,-0.0490976274288879,0.3096056935593595
1974-11-01,0.11661802248925902,-0.07059300950407403,0.2968410878617688
1974-12-01,0.09080230983732389,-0.0945028270896539,0.28116605933198363
1975-01-01,0.1057318334102043,-0.07598566781772097,0.28649400020272797
1975-02-01,0.10964372376796756,-0.06731569832733185,0.3005438807434277
1975-03-01,0.11928993219826861,-0.08274376534124346,0.2996430463347443
1975-04-01,0.10928048563760707,-0.08562838439173924,0.31179014807104233
1975-05-01,0.10215403244531167,-0.0889237775140676,0.2857780464043317
1975-06-01,0.10939577008553625,-0.08166952522905167,0.28443008697734884
1975-07-01,0.11987190494375077,-0.06975833191869038,0.2998559661739926
1975-08-01,0.11874961344435285,-0.06236602976639609,0.30475257984407433
1975-09-01,0.12324704572090785,-0.0718865909317491,0.3158903664574909
1975-10-01,0.13409768941818287,-0.04312251492771805,0.3225939557583999
1975-11-01,0.13032465916043293,-0.05749965368923388,0.318214073733783
1975-12-01,0.09323177600144153,-0.09747044978962431,0.27647017454709616
1976-01-01,0.12265279229729133,-0.06720741577496667,0.31194320340552567
1976-02-01,0.12253413214234213,-0.08009334248296629,0.3056003191269996
